CIP;NOM;P VENTE;P ACHAT;REMISE;TVA;FAMILLE;EMPLACEMT;STOCK;SEUIL;QTE REAPPRO
2277680;CUROX 250MG CP B/10                     ;4330;2841;0;0;1;28;0;2;3
2277697;HYPERCREME EXTRATONE CR 250ML           ;12270;8060;0;1;0;54;0;1;2
2277711;HYPERCREME LAIT 300 ML;17490;11486;0;0;0;54;0;0;0
2277728;EFFERALGAN 150MG SACH B/12              ;1060;775;0;0;0;35;2;1;1
2277734;EFFERALGAN 150MG SUPPO                  ;1255;830;0;0;1;10;3;14;20
2277740;KEFOTAX 500 INJ IM IV B1;1920;1251;0;0;0;7;4;1;1
2277757;MERSUTURE RS22 CERCL COL B/1            ;34400;26660;0;0;0;58;0;0;0
2277763;EFFERALGAN 250MG SACH B/12              ;1230;894;0;0;3;35;3;0;0
2277792;MERSUTURE 3 DEC 6 TR 1/2C 40MM          ;2545;1972;0;0;0;58;0;2;3
2277800;COTIPRED 20 MG CP EFF;3925;2600;0;0;0;28;4;0;0
2277846;NIVEA SAVON HUILE/MIEL 125G             ;825;579;0;1;0;52;0;0;0
2277869;SONDE GAST CH10                         ;800;625;0;1;0;18;2;0;0
2277875;MOPRAZ 20MG B/30COMP                    ;5700;3745;0;0;1;27;0;1;2
2277881;PAINEX CP B/10                          ;1190;765;0;0;2;23;1;0;0
2277929;SONDE GAST CH12                         ;800;527;0;1;0;18;1;0;0
2277935;EFFERALGAN 80MG SACH B/12               ;1090;721;0;0;0;35;3;0;0
2277941;HOT SEX GIRL 20ML                       ;4785;3166;0;1;0;64;0;0;0
2277942;HOT SEX MAN 20ML                        ;4785;3166;0;1;0;64;0;0;0
2277958;ZOCIN 250MG B/6                         ;7000;4616;0;0;0;21;2;4;5
2277987;EFFERALGAN 80MG BB SUPPO B/10                ;1060;775;0;0;1;10;2;10;15
2277993;ACLAV 1G/125MG S B/12                   ;5580;3676;0;0;2;35;8;0;0
2278001;FAMODINE 40MG CP B/30                   ;12200;8063;0;0;0;30;0;0;0
2278030;ACLAV 100/12.5MG S.BUV F/60ML           ;3235;2143;0;0;1;26;10;0;0
2278099;HYPOTEN 50MG CP B/30                    ;3415;2241;0;0;0;75;0;2;2
2278136;CURTEC 10MG CP B/15                     ;3540;2344;0;0;2;28;2;8;11
2278254;CAMOSUNATE 150/50 ENF B/3+3             ;2345;1532;0;0;0;42;0;0;0
2278260;DANCIFLOX 500MG CP B/20                 ;6460;4257;0;0;0;30;0;3;4
2278263;ANAPAIN EXTRA CP B/200;8680;5747;0;0;0;63;0;2;2
2278314;DIADERMINE CR LIFT/NOUR 50ML            ;7145;4730;0;1;0;54;0;1;1
2278366;DIADERMINE LT DEM HYD 200ML             ;4850;3210;0;1;0;54;0;0;0
2278389;VAC TETRAXIM INJ B/1                    ;11915;7890;0;0;0;9;1;0;0
2278395;TRIFED PLUS CP B/20                     ;1210;801;0;0;0;27;12;0;0
2278403;ALVIR CR 5% T/5G                        ;4385;2882;0;0;1;6;2;0;0
2278426;ALVIR 200MG CP DISP B/30                ;8540;5655;0;0;0;28;2;0;0
2278449;ARTEMETHER 40MG UBI B/10                ;8300;5473;0;0;0;7;1;0;0
2278478;BIEN ETRE COL ESS FRAI 250ML            ;5710;4113;0;1;1;19;0;0;0
2278490;DIADERMINE LOT.TO.AP.200ML              ;4250;3064;0;1;0;54;0;0;0
2278538;LIVOZED 500MG CP B/10;7350;4844;0;0;0;75;0;0;0
2278573;CAROFIT CP B/30                         ;6400;4338;0;1;1;20;4;1;1
2278627;ALVITYL APPETIT SP 100ML;4510;3015;0;1;0;26;2;0;0
2278633;NOVALGIN AMP INJ 5ML B/5                ;4190;2755;0;0;0;7;4;0;0
2278656;DICYNONE 250MG INJ B/4                  ;3440;2279;0;0;1;7;2;0;0
2278679;FLACON ECBU 40ML                        ;200;101;0;1;3;58;0;0;0
2278716;HEPAFYT GEL B/10                        ;2915;1972;0;1;1;2;2;0;0
2278739;LIC NORFLOX 400MG CP B/10               ;2330;1518;0;0;17;32;1;0;0
2278745;LIC PIROC 20MG B/10                     ;2265;1477;0;0;0;27;0;1;1
2278774;DIADERMINE LOTION T.ANTIBRILL 200ML     ;3045;2068;0;1;0;54;0;0;0
2278780;MEXINE 200MG INJ B/10A                  ;4230;2782;0;0;0;7;1;0;0
2278797;DIADERMINE LINGE DEMAQ HYDRAT           ;3045;2018;0;1;0;54;0;0;0
2278863;NIVEA GEL TOIL INT 250ML                ;3355;2202;0;0;0;43;0;1;1
2279012;DOLAMINE 400 CP/20;2340;1551;0;0;0;23;3;0;0
2279035;NIVEA VISAGE DNAGE JOUR                 ;8625;5664;0;1;0;54;0;0;0
2279070;CERELAC BLE 50G P/10;2340;1549;0;0;0;3;0;0;0
2279087;NUTRIFORT BLE SOJA VITAL 200G                 ;600;500;0;0;1;3;0;0;0
2279093;SUPER'EPIL CR ALOES VERA 200ML          ;2320;1849;0;1;0;51;0;0;0
2279101;SUPER'EPIL CR AMAND DOUC 200ML          ;2320;1672;0;1;0;51;0;0;0
2279118;SUPER'EPIL CR EXT SOIE 200ML            ;2320;1413;0;1;0;51;0;1;2
2279124;SUPER'EPIL CR HOM VISAG 200ML           ;2320;1672;0;1;0;51;0;0;0
2279130;CLARIAN GEL DOUCHE MOUSSANT F/ 250ML            ;3660;2700;0;1;1;19;3;0;0
2279147;FARINOR MAIS SOJA LAIT 200G            ;1050;886;0;1;1;3;0;0;0
2279153;TRANSFUSEUR CPF B/1   A NE PAS TAPER DESSUS                  ;1495;653;0;0;0;0;0;0;0
2279182;PERFUSEUR 1VOIE+AIG P/1                 ;860;524;0;1;0;58;0;3;5
2279199;AMOXIREX 500MG B/12                     ;1375;913;0;0;0;28;0;0;0
2279756;MISOCLEAR 200MCG CP B/10;3815;2527;0;0;0;32;3;1;1
2279779;BLEDINE LACTEE/CROIS 250MG              ;1980;1650;0;1;5;3;6;0;0
2279791;CIPHACET SP 90ML 3%                    ;1000;660;0;0;0;26;0;0;0
2279816;BIAKOF SP F/200ML                       ;2065;1367;0;0;1;31;3;0;0
2279822;DYNAPAR 50/500MG CP CH                  ;8460;5582;0;0;0;33;0;0;0
2279905;CIPHASTEINE SIROP AD F/125ML            ;1635;1081;0;0;0;31;0;0;0
2280096;CIPHASTEINE SIROP ENF F/125ML           ;1165;770;0;0;0;31;0;0;0
2280127;L'ORYL DERM CONC A TAC/CIC              ;3495;2313;0;1;0;54;0;0;0
2280417;HUMEXLIB SACHET;3225;2134;0;0;0;27;0;0;0
2280529;L'ORYL DERM LOT TONIQ 60ML              ;3560;2850;0;0;0;54;0;0;0
2280541;AMLONG 10MG CP B/30                     ;9850;6522;0;0;1;28;2;0;0
2280618;AMLONG 5MG CP B/30                      ;5770;3823;0;0;0;28;2;0;0
2281150;ERECTOR 100MG B/1;6640;4377;0;0;0;30;0;0;0
2281291;GRISEOPHARM 125MG CP B/32               ;1120;721;0;0;1;2;2;0;0
2281658;CINABAC 500MG CP B/10                   ;5540;3649;0;0;0;72;0;0;0
2281687;GRISEOPHARM 250CP B/30                  ;2070;1350;0;0;2;2;5;0;0
2281753;GRISEOPHARM 500MG CP B/30               ;2235;1459;0;0;2;2;2;0;0
2281836;EXFORGE FCT 5/160MG B/28                ;21850;14448;0;0;0;30;5;0;0
2282008;GYNANFORT OVULE B/10;2990;1961;0;0;0;5;7;0;0
2282037;GYNOSPAN CP B/30                        ;1490;985;0;0;1;2;2;0;0
2282184;MYNONIT SR 6,4MG CP B/30                ;5065;3353;0;0;0;27;0;1;1
2282310;LITACOLD CP B/20X4                      ;5495;3639;0;0;1;33;50;0;0
2282333;LONGAMYCINE 200MG B/8                   ;1420;921;0;0;1;32;3;0;0
2282451;TEGUMA 250 CP B/28                      ;24865;16465;0;0;0;74;0;0;0
2282474;FANTEM 180/1080MG SP/60ML               ;2330;1522;0;0;0;29;2;0;0
2282528;DAFRAZOL 20MG GEL B/14                  ;2620;1733;0;0;0;30;1;0;0
2282646;OFLOMAC 200MG CP B/10;2965;1943;0;0;0;32;3;2;3
2282675;ARTEMETHER TM 80MG INJ AMP 1ML B/6;4200;2781;0;0;0;7;9;0;0
2282758;ARTEMETHER+LUM TM 20/120MG B/24;2310;1530;0;0;0;29;1;0;0
2282764;ASTYFER CAPS B/30                       ;2780;1842;0;0;1;28;2;0;0
2282787;ASTYFER SP F/110ML                      ;2590;1715;0;0;2;26;2;0;0
2282818;TENSICARD 100MG B/30                    ;5890;3900;0;0;0;21;0;0;0
2282936;TICASSE 400 FORT SP F/70ML              ;4645;3056;0;0;0;26;3;3;5
2282942;TICASSE 200 BUV/70ML                    ;2550;1669;0;0;0;26;1;0;0
2282965;AZIBACT 500MG B/3CP                     ;4135;2736;0;0;3;28;4;1;1
2282988;ASTYMIN SP FL/110ML                      ;3250;2153;0;0;3;26;3;0;0
2283002;ASTYMIN C GTTES F/15ML                  ;1500;994;0;0;2;13;2;0;0
2283054;VASCOR LM 35MG B/60                     ;8000;5272;0;0;0;21;2;0;0
2283083;ASTYMIN FORTE CP B/20                   ;3170;2098;0;0;3;28;2;0;0
2283203;SONDE FOLEY H CH12                      ;1660;1125;0;0;0;18;0;0;0
2283249;BRONQUIDIAZINA SP                       ;3060;2007;0;0;1;31;12;2;2
2283278;CEPODEM 40MG/5ML SP F/100ML             ;6335;4169;0;0;0;26;0;0;0
2283284;CO ARINATE AD CP FDC B/3                ;2990;1961;0;0;2;29;10;0;0
2283350;CO ARINATE FDC CP ENF B/3               ;2440;1596;0;0;1;29;5;0;0
2283456;DESLOR 5MG CP B/15                      ;4370;2873;0;0;1;30;3;0;0
2283516;PARACETAMOL 500MG WIN B/20              ;565;374;0;0;0;74;0;0;0
2283568;PERVITAL CP B/20;2550;1687;0;0;0;32;2;2;2
2283580;ENTAMIZOLE DS CP B/15                   ;3280;2153;0;0;0;30;9;0;0
2283597;ENTAMIZOLE CP B/30                      ;3280;2153;0;0;0;30;2;0;0
2283605;ENTAMIZOLE SRP 100 ML                   ;2950;1934;0;0;1;26;18;0;0
2283628;LOPERAMIDE 2MG CREAT CP B/100                 ;5070;3337;0;0;0;32;0;0;0
2283634;JUVAMINE FIZZ GOLD CP EFF B/30          ;5595;3745;0;1;1;20;1;2;2
2283717;LEVANT 15MG GEL B/28                    ;7035;4639;0;0;0;27;0;0;0
2283769;LOPINE 5MG B/30 CP;6230;4105;0;0;0;32;0;1;1
2283812;MALACUR 90/720 SP F/60ML                ;2510;1642;0;0;0;29;5;0;0
2283829;ZEBEN 400 CP B/1                        ;795;502;0;0;0;4;14;1;2
2283835;ZEBEN 400 SP           ;650;411;0;0;0;4;0;24;36
2283841;NORZOL 400/600MG B/10                   ;2960;1918;0;0;0;32;2;1;1
2283858;BIOFERON SP  F/200ML                          ;2065;1367;0;0;0;26;0;0;0
2283864;FLEMING 500/62.5 MG CP B/16             ;4165;2736;0;0;0;30;2;1;2
2283870;PRES INNOTEX NATUR B/3                  ;505;379;0;0;0;62;0;0;0
2283887;PRES INNOTEX PLUS B/3                   ;600;512;0;0;0;62;0;2;2
2283893;PRESERV INNOTEX COKTAIL B/3                ;600;521;0;0;0;41;12;0;0
2283901;PRESERV INNOTEX RETARD B/3                 ;545;360;0;0;0;41;0;0;0
2283924;PERVITAL SP 125ML;2190;1450;0;0;0;26;2;1;2
2283976;MELEX 1MG B/30 COMP                     ;6120;4032;0;0;1;32;3;35;52
2284013;PAIDOFEBRIL SP 100MG/5ML 200ML          ;2890;1914;0;0;0;26;5;0;0
2284059;PARACO DENK 1000/60 SUPPO  BT10               ;4990;3284;0;0;3;10;6;0;0
2284065;PARACO DENK 500/30 B/30                 ;2065;1368;0;0;2;23;3;0;0
2284088;PIROXEN 20MG CP B/12                    ;3195;2098;0;0;0;32;2;0;0
2284094;RINIALER 10MG CP B/20                   ;7715;5090;0;0;0;21;5;0;0
2284148;TENORIC 50 CP B/28                      ;4950;3256;0;0;0;21;0;0;0
2284154;TENORIC 100MG CP B/28                   ;6920;4561;0;0;0;21;3;0;0
2284160;TRAMADIS INJ B/5;2990;1960;0;0;0;7;3;0;0
2284208;PRAZOL 20MG B/14 GEL                    ;3665;2408;0;0;0;32;1;0;0
2284243;AMILO 5MG COMP B/14                     ;5210;3432;0;0;0;28;0;2;3
2284266;AMILO 5MG COMP B/28                     ;4440;2920;0;0;0;28;0;0;0
2284272;AMLOVAS 10MG CP B/30                    ;6120;4032;0;0;1;28;3;5;7
2284303;BLE JARDIN LEG POULET/200G              ;960;740;0;1;0;48;0;0;0
2284438;PROFENID SUSP BUV F/150ML               ;2595;1697;0;0;0;26;0;0;0
2284450;DARTE Q GRAN B/16                       ;4080;2682;0;0;0;42;0;10;14
2284467;DIPARA CP B/10;992;657;0;0;0;30;9;0;0
2284510;CERELAC AU BLE B/400G;2535;2140;0;1;0;3;4;0;0
2284527;NARTA DEO ATO CLASS H 200ML             ;3460;2124;0;1;0;19;2;0;0
2284556;NARTA DEO ATO FR FLOR 200ML             ;3460;2492;0;1;0;19;1;25;38
2284562;NASAX 50MCG FL/100D;5510;3648;0;0;0;24;4;1;2
2284591;NORMOPTIC 0,50%CYRE                     ;2025;1323;0;0;1;22;3;1;1
2284639;ORADROXYL 1G CP B/6                     ;4985;3302;0;0;0;74;0;3;4
2284651;ORADROXYL 250MG/5ML F/60ML              ;2765;1831;0;0;0;26;0;12;18
2284674;OXALAIR SUSP INH 120DOSE                ;8295;5473;0;0;0;13;4;2;2
2284763;OTRIVINE 1% MENTHOL SPRAY               ;1775;1175;0;0;0;24;0;0;0
2284846;TRAVISIL PASTIL MIEL B/16               ;1255;830;0;0;0;62;0;1;1
2284906;ALTRIM SP BUV F/100ML                   ;1825;1186;0;0;2;26;2;0;0
2284964;BIODERMA CLARTE CR DE NUIT              ;4245;2812;0;1;0;54;0;0;0
2284993;BIODERMA LOTION TONIQUE 200ML           ;4990;3139;0;0;0;54;0;0;0
2285053;CANOVA 50MG CP B/4;5825;3828;0;0;0;28;0;0;0
2285076;CAPRIL 25MG CP                          ;4620;3056;0;0;0;28;0;0;0
2285082;CAPRIL 50MG CP                          ;7560;5008;0;0;0;28;0;1;1
2285142;CHANTAL ROJANE EAU DE TOILETTE EVE                         ;2695;1911;0;1;1;19;0;1;1
2285159;CHANTAL ROJ JOUVANCE                    ;1825;1341;0;1;0;53;0;0;0
2285165;CHANTAL ROJ EDT LOYALE;2540;1827;0;1;0;19;0;0;0
2285202;CITROSYL SOL EXT 120ML                  ;1285;848;0;0;3;36;2;2;3
2285219;CLARIAN LOTION PURIFIANTE F/100ML               ;2780;1963;0;1;1;19;2;0;0
2285366;DIFLUCAN 150MG GEL B/4                  ;23005;15216;0;0;0;30;0;3;4
2285389;DOIGTIER PLAST 2DOIGTS B/100            ;3235;2221;0;0;0;58;0;0;0
2285395;DOXAMYCINE 100MG CP B/10                ;2880;1850;0;0;0;30;0;0;0
2285403;DOXAMYCINE 200MG CP B/10                ;3830;2497;0;0;0;30;0;0;0
2285426;ENHANCIN 1G COMP B/12                   ;6325;4168;0;0;0;30;3;0;0
2285455;ETHILON DEC1.5 4/0 F2435                ;2210;1711;0;0;1;58;0;1;1
2285461;ETHILON DEC2 3/0 F2415                  ;2210;1711;0;0;0;58;0;0;0
2285478;ETHILON DEC2 3/0 F2419                  ;2210;1798;0;1;0;18;1;0;0
2285485;ETHYLON 2/0 DEC 3,8 ;2210;1711;0;0;0;58;0;1;2
2285544;BLEDILAIT CROISS 900G                   ;7120;5943;0;1;3;3;11;0;0
2285573;LAME BISTOURI 23 B/100                  ;6150;4808;0;1;0;18;0;0;0
2285596;LAME BISTOURI 24 B/100                  ;10855;7187;0;0;0;58;0;0;0
2285610;METRODEX PDR SUSP F/100ML               ;2205;1437;0;0;1;26;4;2;3
2285627;METRONIDAZOL QT 500MG B/10              ;500;292;0;0;37;33;18;19;28
2285691;NIVEA LAIT HYDR Q10 250ML               ;2655;1821;0;1;0;19;1;0;0
2285716;NIVEA SOFT ANTI RIDE Q10 JR             ;7890;5182;0;1;0;54;0;0;0
2285722;NIVEA SOIN ANTI RIDE Q10 NUIT;6860;5182;0;1;0;53;0;0;0
2285739;OXAGRAM 500 MG GELULE B/24              ;4230;2781;0;0;4;32;4;0;0
2285780;SAVON FLORA SUP ANTIMICROB              ;745;469;0;1;6;19;7;0;0
2285797;SAVON FLORA SUPER ECLAIR                ;745;469;0;1;0;19;10;0;0
2285805;SPASMOBUTINE SP 250 ML                 ;2760;1804;0;0;0;26;7;0;0
2285863;VICRYL BOBINE 0 JV 1207                 ;5400;4187;0;1;0;58;0;0;0
2285886;VICRYL BOBINE 1/0 1JV1208               ;6215;4817;0;0;0;58;0;2;2
2285892;VICRYL BOBINE 2/0 DEC 3                 ;6720;5208;0;0;0;18;0;1;2
2285917;LT CORP DIRABEL 1COUP 450ML             ;5210;3281;0;1;0;51;0;1;1
2285946;GRISEO SALICYLEE PDE DERM T/15G         ;1185;766;0;0;1;6;5;0;0
2285981;RIABAL 30MG CP B/20                     ;2230;1457;0;0;0;21;0;0;0
2286006;GENES VIT MULTI CP EFF  B/10            ;2770;1911;0;1;0;20;3;0;0
2286012;GENES VIT JUNIOR CP B/10                ;2720;1802;0;1;0;20;3;0;0
2286029;GENES VIT FER CP EFF/12                 ;3935;2612;0;1;0;20;2;0;0
2286035;GENES VIT PLUS CP EFF                   ;4070;2628;0;1;1;20;2;0;0
2286041;GENES VIT GROSSES CP EFF                ;4145;2773;0;1;0;20;2;0;0
2286058;TEGUMA CREME                            ;3225;2116;0;0;0;6;1;0;0
2286093;NOVOCLIN 1G/125 MG SACHET B/16;8300;5473;0;0;0;35;2;0;0
2286101;NOVOCLIN 250/31,25MG SACH B/12;3160;2071;0;0;0;42;0;0;0
2286124;SONDE FOLEY HOM CH 14                   ;800;527;0;1;0;58;0;0;0
2286153;ROMAC 300MG CP B/7                      ;4575;3010;0;0;0;74;0;0;0
2286236;STORVAS 10MG CP B/30                    ;6835;4526;0;0;0;74;0;0;0
2286242;DICLO DENK 75MG INJB/10AMP              ;2920;1915;0;0;1;7;-1;0;0
2286259;WOKADINE OV B/14                        ;2100;1390;0;0;0;45;0;0;0
2286302;STORVAS 20MG CP B/30                    ;8600;5674;0;0;0;21;0;0;0
2286360;STERICEF 250MG INJ B/1 5ML              ;1570;1020;0;0;0;7;0;0;0
2286377;FERLIX B12 S.BUV 200ML                  ;1930;1276;0;0;1;26;1;1;1
2286437;THERMOMETRE MED MERCURE UNITE           ;1475;1000;0;1;1;41;5;0;0
2286489;JUVAMINE GINS GELEE ROY AB/10           ;7420;4124;0;0;0;25;0;1;2
2286503;NUTRIBON POMME/FRUIT 250                ;1050;886;0;1;0;3;0;0;0
2286526;NUTRIBON POM/TERRE 250MG                ;1185;1085;0;0;0;3;0;0;0
2286727;OMPRANYT GELULE B/28                    ;26580;17601;0;0;0;74;0;0;0
2286897;E-FLAVYL 200UI GEL B/50                 ;4065;2691;0;0;0;30;3;0;0
2286911;NURAVIT SIROP F/125ML                      ;2895;1915;0;0;17;26;70;0;0
2286940;CHANTAL ROJ DEO F AUBE                  ;1750;1291;0;1;0;53;0;1;1
2286957;CHANTAL ROJ DEO F AZUR                  ;1750;1282;0;1;0;53;0;0;0
2286963;CHANTAL ROJ DEO F EXOTIC                ;1750;1291;0;1;0;53;0;1;1
2286986;CHANTAL ROJ DEO RUBIS;1750;1282;0;0;0;53;0;0;0
2286992;CHANTAL ROJ DEO H MECK                  ;1750;1291;0;1;0;53;0;0;0
2287253;DERZOL 150MG CP B/1                     ;2785;1824;0;0;0;30;0;1;1
2287276;DERZOL 150MG CP B/4                     ;5540;3649;0;0;0;30;0;4;6
2287365;SEPTIMAIN GEL F/120ML                   ;2310;1888;0;0;0;54;0;2;2
2287425;AMLOZAAR CP B/30                        ;15020;9924;0;0;1;28;2;0;0
2287448;TENSICARD AM 50/5MG CP B/30             ;9140;6032;0;0;0;21;0;1;1
2287454;VOLTFAST SACH 50 MG B/9                 ;3470;2298;0;0;0;35;4;2;2
2287460;VERMOX 100 B/6CP                        ;1570;1040;0;0;0;4;6;5;8
2287477;VERMOX SUSP FL/30ML                     ;2025;1321;0;0;0;4;12;1;2
2287520;PALUJECT O,40 INJ CH                    ;31060;20545;0;0;0;63;0;0;0
2287543;SAVON PTT MARS LAIT 200G                ;1680;1187;0;1;1;52;0;1;1
2287566;PETIT MAR AM DOUC PAIN/100G B/2               ;2090;1568;0;1;0;19;3;24;36
2287595;EFFADOL SOL BUV 100ML                   ;1300;858;0;0;2;26;10;1;1
2287603;FERAMALT SP FL/100ML                   ;6345;4191;0;0;8;26;15;0;0
2287626;FLUIDIBRONC SRP ADULT 250 ML            ;2585;1706;0;0;2;31;2;0;0
2287632;FLUIDIBRONC SRP ENFT 125 ML             ;1660;1096;0;0;0;31;3;0;0
2287661;SEPTILAIT SOL 125ML                     ;1285;850;0;0;0;36;16;0;0
2287684;CO ARTESIANE 180/1080MG PDR SUS F/60ML;2205;1459;0;0;0;29;4;0;0
2287721;VERMOX 500MG CP B/1                     ;1395;904;0;0;0;4;7;0;0
2287750;AMOXICIL CREAT 250 SP F/60ML;1710;1113;0;0;0;26;0;0;0
2287773;COTON TIGE LOTUS RECH S/160             ;780;512;0;1;0;19;0;0;0
2287796;CEFTROX 1G B/1                          ;3475;2281;0;0;0;7;0;0;0
2287856;ARTRIM 40/240MG B/12                    ;3885;2553;0;0;0;29;3;0;0
2287922;ROMAC 150MG B/10                        ;3200;2098;0;0;0;74;0;0;0
2288092;RELAX GEL B/50                          ;4995;4255;0;0;0;64;0;0;0
2288100;MG2+SRP 125ML                           ;3520;2326;0;0;0;26;0;0;0
2288146;ALIROSA GEL B/30;3680;2508;0;1;0;28;1;0;0
2288152;CATHETER S/AILLET 24G                   ;565;372;0;1;0;58;0;0;0
2288212;LORADINE 0,1% SP FL/60ML                             ;2320;1511;0;0;0;26;3;0;0
2288258;ECLADERMA CLASSIC LAIT CLARIFIANT F/250ML;3100;1985;0;1;0;19;2;1;1
2288293;FARINOR BLE/SOJA/LAIT 200G              ;1050;886;0;1;0;3;0;2;3
2288407;UNIZITHRIN 100MG/5ML FL/30ML            ;2580;1687;0;0;0;71;0;0;0
2288525;ARCET 120MG/5ML SP F/60ML               ;975;645;0;0;0;26;0;0;0
2288531;ARCET 500MG B/20                        ;420;278;0;0;0;72;0;0;0
2288560;CEZIN CPR 10MG BT7;935;602;0;0;0;28;2;1;2
2288608;BIOFAR 12 VIT 12 MINRX CP EFF  B/20           ;4080;2701;0;1;1;20;7;0;0
2288620;CALBEN 400MG CP B/1                        ;740;487;0;0;0;4;0;0;0
2288637;CALBEN 400MG/10ML SUSP                  ;840;556;0;0;2;4;15;1;2
2288643;CAPLEX SP FL/100ML                      ;1330;861;0;0;1;26;3;4;6
2288666;CAPRAZOLE 20MG B/30                     ;5910;3895;0;0;1;28;1;1;2
2288703;CAPTRIM 960MG CP B/10;1050;695;0;0;0;72;0;0;0
2288732;VANIA APPL COMP MINI P/20               ;4225;2775;0;0;0;55;0;1;2
2288749;CARY 125MG/5ML                          ;1850;1224;0;0;0;26;0;0;0
2288755;CARY 500MG CP B/10                      ;2520;1669;0;0;1;28;3;0;0
2288790;CEFTRIAZ 500MG INJ B/1                  ;3180;2086;0;0;0;7;0;1;1
2288809;CETAZONE 1G AMP INJ                     ;2535;1660;0;0;1;7;3;0;0
2288815;CETAZONE 500MG INJ B/1                  ;2755;1824;0;0;0;7;2;0;0
2288927;ARTEFAN DT 20/120 B/6                   ;830;529;0;0;5;29;30;1;1
2288962;CIPROZOLE FORTE CP B/10                 ;7575;3648;0;0;1;28;2;0;0
2288979;CIPTIN FORTE 500MG/600MG B/10           ;2550;1669;0;0;7;28;4;0;0
2288991;ARTOME TONG S.BUV TM F/60ML;2345;1532;0;0;0;29;0;0;0
2289022;VANIA APPL COMPAC NORM B/20             ;4225;2717;0;1;0;55;0;0;0
2289105;DICLIN 75MG INJ B/2                     ;900;596;0;0;0;7;0;1;1
2289134;DICLOPAR CP B/10                        ;980;626;0;0;1;30;0;0;0
2289200;EUROMOX 125ML SP F/60ML;870;556;0;0;0;71;0;0;0
2289217;FERFOLTONE GEL B/30                     ;1080;694;0;0;0;30;3;0;0
2289223;FLEX-NOR 400MG CP B/10                  ;1890;1252;0;0;0;30;0;0;0
2289246;FLUCAP 150MG GEL B/1                  ;3180;2086;0;0;1;30;0;0;0
2289306;BOURJOIS DEO EQUATEUR SPRAY             ;3890;2801;0;1;0;53;0;0;0
2289312;GASTROMAG 250 MG F/200ML;1260;834;0;0;0;26;0;0;0
2289341;SODIUM BIC B/250MG CIPHARM              ;1400;923;0;1;0;17;0;0;0
2289370;JUVAMINE FIZZ TAURE GINS B/30;5075;3400;0;1;0;20;4;0;0
2289430;CORTIPRED 20MG CP B/20                  ;3520;2330;0;0;0;28;3;0;0
2289447;MADAR CP B/3;480;299;0;0;0;29;6;0;0
2289482;LOLIP 10 B/30                           ;5540;3648;0;0;2;32;2;3;5
2289513;LOLIP 20MG B/30                         ;6200;4105;0;0;1;32;1;16;24
2289559;NURABOL 2MG SP F/125ML                 ;1930;1277;0;0;1;26;3;0;0
2289565;NURABOL 4MG CP B/30;2755;1824;0;0;0;32;1;0;0
2289571;NURABOL 4MG SP F/125ML;2755;1824;0;0;0;26;4;1;2
2289737;ECLADERMA CLASSIC HUILE GLYCERINE 125ML             ;3100;1985;0;1;1;19;2;0;0
2289743;STIMOL AMPOULE BUVABLE 10ML                 ;5500;3639;0;0;0;25;5;0;0
2289766;ECLADERMA CLASSIC LOTION PURIFIANTE F/125ML           ;2450;1569;0;1;2;19;4;0;0
2289789;ULCIZONE 20MG GEL B/14                  ;2025;1323;0;0;0;21;1;0;0
2289826;GASEC 10MG B/14CP                       ;4850;3192;0;0;0;2;0;0;0
2289832;ZAMUR 500MG B/10CP                      ;10360;6844;0;0;0;21;0;0;0
2289915;CLARIAN CLARTE LAIT ECLAI 250ML         ;3960;2796;0;1;3;19;2;0;0
2289921;CLARIAN PRESTIGE LAIT PURIF 250ML       ;3855;2721;0;1;0;19;0;0;0
2290019;BOUTCHOU TETINE 1A SILC                 ;1715;1125;0;0;0;54;0;0;0
2290025;BETAMED CREME T/30G;3725;2444;0;0;0;6;0;0;0
2290031;BETA-SALIC PDE T/30G;3100;2034;0;0;0;6;1;0;0
2290172;MEPAFLOXIM 750MG CP/5                   ;8430;5562;0;0;0;32;0;0;0
2290226;NUGREL 75MG B/30                        ;10495;6950;0;0;1;32;1;0;0
2290255;THERMO ELEC SPENG                       ;1725;1143;0;1;0;56;0;0;0
2290278;CLOMED CREME 30 G   ;2770;1815;0;0;0;6;1;0;0
2290284;DOXYNOR 100MG GEL B/20                  ;4135;2736;0;0;1;30;4;0;0
2290309;OMICAP COMP B/28                        ;6330;4173;0;0;0;32;0;3;4
